,beginning_day,beginning_month,MSSHF,SH,t2m,TCC,tp,UW,VW,msl,z
10951,25,12,11.663242966715496,0.00040022579339369784,273.7966494436476,0.6645113981035019,1.9889641682306924,2.5646573698043813,0.3167400223202206,557.8069678185525,-10676.65293697346
10952,26,12,12.319425905015732,0.0004080050131159131,273.90206612650553,0.6804870570288765,1.9890884002049765,3.487516864416334,0.9646130822287695,556.1943150553607,-10800.807361182913
10953,27,12,12.824691890462239,0.0004039051256360242,273.99657643296985,0.6919106659783257,1.9892409086227416,3.702706267738342,1.557299314181013,550.0349138086013,-10944.238483765588
10954,28,12,12.749317107137044,0.00040472147264350217,274.0445458977169,0.7060859386020237,1.9897717714309693,4.0110869375016955,1.4135118742624952,543.898028784888,-11079.915721396328
10955,29,12,12.889067904324001,0.00041235627250290463,274.13093722474844,0.7366788255903456,1.9899357398351034,4.457479623879326,1.2095329476886356,539.0578772479583,-11176.58191427293
10956,30,12,13.117906063164604,0.00042066753203428994,274.24141883943344,0.7654777773539225,1.9899476766586304,5.049603330188327,0.7597874807569747,531.4966276889317,-11232.53072914498
10957,31,12,13.789691091579861,0.00042187466291913374,274.3636121390025,0.7560113555908202,1.9869110822677611,5.212969499058192,0.6998277423858673,520.2995637494475,-11278.524653710154
10958,01,01,14.037779783460827,0.00041967475050828023,274.363102066803,0.7320738392300076,1.9727505286534628,4.464338411225213,0.7644275717205502,509.98905091845944,-11327.353367861264
10960,03,01,13.772647391086155,0.0004181571857439458,274.3826800595178,0.744578029844496,2.03407510916392,4.006923398568895,2.1753189045376278,498.0293402571087,-11381.13752778335
10962,05,01,13.05112366909451,0.0004346432388379488,274.404049857076,0.7530626091427274,1.892715875307719,4.070167815759446,4.063693444124861,482.0381733839858,-11462.902880270136
10965,08,01,13.857067604573567,0.0004428922529636225,274.9684401625315,0.7731507041931153,2.087201412518819,5.466191189448038,6.5021330049938655,451.3414606277813,-11469.430043897608
10966,09,01,14.400220028008354,0.00044098211175119735,275.199314124722,0.7858058453877766,2.118381905555725,6.079588163905673,6.327318805800546,437.4432965309606,-11469.820408793039
10967,10,01,14.740683327229817,0.00045161622478757154,275.4462641446008,0.8084412311130099,2.475143535931905,6.840422463946871,6.214466146024071,424.7934702900195,-11503.383552868225
10968,11,01,14.542180326334636,0.00045270084076949813,275.5555785123189,0.8091272459242078,2.9012465397516887,6.864789131885104,6.124517307345075,412.30709892876763,-11569.111532066638
10969,12,01,13.372804376220701,0.0004231808216399474,275.5011580927955,0.7925291644626193,2.917968249320984,6.623161628553603,5.355980652893917,393.60407867027936,-11644.004947110761
10971,14,01,12.813462025282117,0.0003985306295218568,275.335939640681,0.7727462257385255,2.9766276756922405,5.985792368210686,2.5883157789654234,348.101859306285,-11692.994877194242
10972,15,01,12.607690569051107,0.0003824160012185871,275.2690776661767,0.7621205649481879,2.968800687789917,5.698816566912332,1.6939947483062776,330.1174876669885,-11668.206757630747
10973,16,01,12.791820626831054,0.0003775354569708055,275.28544557838444,0.7638129820505777,3.0992602666219073,5.486926291931999,0.7627009865231015,316.9664467963389,-11623.943226242773
10975,18,01,10.802750266520182,0.0003974366272616559,275.2620051625146,0.7796275115119087,3.010281960169474,4.482125260183546,-1.7861457164764374,309.166608532408,-11522.499326679943
10976,19,01,8.845186448499891,0.00040215689009308136,275.10208265435966,0.7720978604210749,2.6783796151479087,3.718868313365512,-3.1539699373033283,311.0798490307958,-11510.253397032333
10977,20,01,8.192334260728623,0.0004064395701583231,275.0437776740604,0.7707337760501438,2.7041202386220298,3.360364833831787,-4.11194425595601,311.5552625383001,-11506.140935529647
10978,21,01,8.193008091566297,0.0004277522983158633,275.10060839102,0.7754671054416232,2.7160915692647296,3.146681709628635,-4.919614446534047,303.2358164172178,-11498.007989169919
10979,22,01,7.3754409583197695,0.0004361384495291633,275.1289354807112,0.7750442718929714,2.5213736375172933,2.778224768511454,-5.870762164433795,288.67045744759884,-11461.382732243168
10980,23,01,7.109563277520073,0.0004241792139841588,275.17259834103055,0.774224643749661,1.9302942752838135,2.90284349984063,-6.770191337479483,273.53822415548143,-11419.798628190589
10981,24,01,7.05047837117513,0.0004341096027433095,275.22613970841303,0.7783900549570719,1.963160260518392,2.5217565663655597,-7.732920100932648,261.5074186923162,-11378.758199437152
10982,25,01,6.292109837171766,0.0004301901573945441,275.27182731187605,0.7862225699954563,1.9653441905975342,2.2679283991707693,-8.81015558138953,255.96943742270946,-11313.98735465192
10983,26,01,6.360717527601453,0.0004361470734324232,275.3995448752509,0.7879926545037162,1.9844274997711182,3.0296187917709347,-9.405589394654164,253.5179517082524,-11223.032600481383
10984,27,01,7.093271819729275,0.00045139056980507224,275.622687600496,0.7941128211127387,2.036832602818807,3.878625562922159,-10.082939042981463,251.01283039513487,-11101.809666768106
10985,28,01,7.540460075887044,0.0004633130426765193,275.8636041291555,0.79588870133294,2.057021649678548,4.385984257740445,-10.728200842666622,247.66373102058853,-10996.713699479473
10986,29,01,7.451417674424913,0.0004573610645039783,276.08112524325054,0.7942965298546685,2.067224645614624,4.8861592041015625,-10.80660187897152,242.74905055267772,-10912.560722493154
10987,30,01,7.09703805202908,0.0004790076803237349,276.2757607958476,0.8191185941060385,2.165916109085083,5.278239320373535,-10.422022566329106,239.2332927204237,-10804.316806519108
10990,02,02,7.926187501356337,0.0005043646607371152,276.82451200061377,0.8493386234707302,2.227078119913737,6.786901433965895,-9.662713318824764,221.20603786067207,-10518.029272622616
10992,04,02,7.824089969889323,0.0005084949171432527,277.05143991703454,0.8421856956481933,2.1135541439056396,6.394635049141778,-10.097806660906473,199.3540225466685,-10278.79648287306
10993,05,02,7.67502338256836,0.0005095806089395864,277.12175876413977,0.8357569651285808,1.9945146083831786,6.482455950779384,-10.904705222807987,187.75674000917707,-10160.346804441888
10994,06,02,8.178967640177408,0.0005092318745113972,277.2085392876519,0.8320178426530627,2.1365641593933105,7.099818657387627,-10.989705691719053,178.1167715532123,-10046.366505218793
10996,08,02,8.687556654188368,0.000508446674071643,277.4345413068984,0.8412983565436469,2.2830090363820394,7.481429085519578,-12.056806526586742,170.72886119945483,-9829.399819205453
10999,11,02,7.592373861694336,0.0005542748427564472,277.83562785178293,0.8395798970540366,1.5391386032104493,7.8271712813907195,-13.492568095800609,175.72974375271636,-9382.044156615657
11000,12,02,7.678135175577799,0.0005655344434044966,278.0442506462945,0.8451051486545139,1.5338102022806803,8.230982098727756,-12.620770585229659,178.16463413043226,-9258.504874145874
11001,13,02,7.446936226399739,0.0005741496705825486,278.2365723981646,0.8433681925031873,1.4658398628234863,8.446446579509312,-12.182802243932086,173.66179680792976,-9149.893620557708
11002,14,02,7.107810236612955,0.0005964902859379688,278.4544608693441,0.8564435486263698,1.4652978420257567,8.81601699871487,-11.673988455475698,164.68656119358917,-9053.985819501551
11003,15,02,6.350824766370985,0.0005984057279024405,278.600367044025,0.841788114505344,1.3307786623636881,9.07440059583452,-11.583171670722958,151.38737974712407,-8951.339166085607
11004,16,02,5.217472133721245,0.0006018306484733381,278.5798004495833,0.834589317533705,1.1626243273417154,9.257248857159084,-11.391084020105996,135.41052479789644,-8851.03221678564
11005,17,02,4.621014076063367,0.000587806521447222,278.6461970426347,0.822093894958496,1.0892699559529622,9.02356476872762,-11.131305670462712,118.80597706779596,-8728.5061084976
11006,18,02,4.3956032687717,0.0005810206504092042,278.7989756905026,0.810637831878662,1.0892673492431642,8.89423273847368,-10.770258505185442,103.78779444873415,-8589.862853640469
11007,19,02,3.66920781012641,0.0005794972513528946,278.8896701686011,0.7883519720289442,1.036010773976644,8.743662406306798,-10.476086623764036,93.57364364635694,-8463.318765090493
11008,20,02,3.0847792280409068,0.0005688178035493922,278.9815210137261,0.7835753124660916,1.0289933840433756,9.133616745461358,-10.479128880310055,88.96114978131499,-8341.703611230188
11009,21,02,3.8675391764322913,0.0005491456036962468,279.0379103226556,0.7786223964691161,1.1723849932352701,9.942683053588866,-10.243431598091123,85.61197268362086,-8236.54856247579
11011,23,02,2.512278278605143,0.0005358597332968946,279.02151707272,0.7594287524753148,1.5033361117045085,10.19202396844228,-9.632213642756142,74.64697440701063,-8016.45992568158
11012,24,02,3.598848229641384,0.0005330307779178977,279.1275476460351,0.7600634975857204,1.7202516555786134,11.016586820369296,-9.164304784414501,71.04485716682319,-7881.860554454567
11013,25,02,3.1981329010009762,0.0005259139509589798,279.17044811147053,0.7500485597822402,1.7582857449849447,11.25671237127516,-8.792655107180275,67.959879705607,-7747.400123426248
11014,26,02,2.453434319051106,0.0005142464761293758,279.15062095052934,0.7425594384511311,1.8630180517832438,10.747455869823032,-7.858572647666929,66.28501683208884,-7632.415986291228
11015,27,02,1.272263418579101,0.0004942809688314747,279.09624440464444,0.722952686436971,1.8700841903686523,10.184940728547836,-7.5047860023286574,67.98376503182001,-7512.430115229484
11019,03,03,-0.9098103020562073,0.000474947901540381,279.3972161891089,0.6463701957702637,1.738842741648356,8.326845827123853,-8.46872542824215,65.59597096777763,-7097.59765200184
11020,04,03,-2.2128634396023226,0.0004628309772295867,279.58221902961736,0.6148075480567085,1.6200903574625651,8.165997272851731,-8.988578735733029,58.78740073444957,-6971.083989442873
11021,05,03,-2.6103468499077698,0.0004488566310844805,279.72455066176525,0.6062515292273627,1.5987863063812255,8.568841306241353,-9.216676790470546,54.72961540622919,-6833.542007058687
11022,06,03,-3.2044981794569236,0.00043628227940012925,279.8668029234568,0.6082075615353055,1.5809812386830648,8.98138643029531,-9.1570366194831,55.63610059496162,-6689.78161131788
11025,09,03,-4.192759461466472,0.0004527976067762097,280.30899655515884,0.6029003599802654,1.4481438954671224,8.28443719959259,-7.395077466773985,43.82810412873315,-6287.526116650063
11026,10,03,-4.511601409912109,0.0004584042615000814,280.4772069914924,0.5943321199629042,1.2979479630788167,7.895962296295165,-6.829532207361854,34.372500670779104,-6171.063586421704
11027,11,03,-4.119102718777127,0.00045953628373832014,280.79535383258394,0.5916411926693388,1.2930899779001872,7.630662130716112,-5.368632423400877,24.392658815327614,-6059.315586945175
11029,13,03,-5.594030970255534,0.00043524367265826967,281.18923796552025,0.5796983951992458,1.2483234087626138,6.263966770723131,-3.727806784926518,4.652369841825415,-5851.34434614818
11030,14,03,-7.349374205864801,0.0004517523684673392,281.2338883300357,0.5701039410061307,1.2148770491282146,5.878778489663865,-3.2753008018493626,-1.9402442004449578,-5733.053755201258
11031,15,03,-8.423771731567383,0.0004646057033705688,281.35205955263774,0.5622890301598443,1.2084452470143636,5.645737287542555,-2.2942265249888076,-7.176318856622974,-5608.1687856590215
11032,16,03,-7.996586406114367,0.0004403649822447012,281.6281595743391,0.5362728312174478,1.2118204275767008,5.265129312366909,-1.708495331806604,-12.303255303768564,-5471.264238055277
11033,17,03,-8.115341165161134,0.0004430877395907563,281.84086869095694,0.5434456467098661,1.3129531542460124,4.620451655409071,-1.0638795220269073,-17.879832486939257,-5316.800733976334
11034,18,03,-7.598698869154189,0.00043506977963374364,282.050041778183,0.545237233818902,1.395742400487264,4.122669224230448,-0.4310233875910416,-24.554370939874737,-5163.197534821735
11035,19,03,-8.107881665378148,0.0004363519999605653,282.20537432221306,0.5331282207489013,1.3953654925028482,3.8659586497200857,0.17893702975379358,-31.009933984510788,-5014.171295335847
11036,20,03,-7.912500047471789,0.00043209101433239866,282.440621975157,0.5379358029259576,1.4011179606119792,3.656913707457648,0.7667387947506401,-34.53077754911795,-4853.29621933084
11037,21,03,-7.851792501152887,0.0004298044243902837,282.68862625143265,0.5392782507578532,1.4004339218139648,3.637826473320855,1.1203192215389703,-37.0577415058498,-4675.193163155532
11038,22,03,-8.877248010253906,0.00042184920953079275,282.771316685401,0.5123002794053819,1.3934325536092123,3.3876446705288354,1.6728765152401421,-42.86658041255628,-4506.455765824381
11039,23,03,-11.142964202541776,0.0004191623825276502,282.86468648791845,0.4972420730166965,1.2473524888356526,3.0107130011028707,1.4126830266316759,-50.76929027494277,-4343.365033230976
11040,24,03,-11.602756041124133,0.00041433917000974056,283.0098961590237,0.4920483425140381,1.2125569661458333,2.4923100048489037,1.5646252076254978,-56.545798706988336,-4169.607694459885
11041,25,03,-12.36097656589084,0.00041395122777706394,283.2313954628838,0.47251821950276696,0.8375042756398519,1.4206815544128413,2.1369787264717974,-59.51010254081145,-3991.9838436741475
11042,26,03,-13.845887427096898,0.00042132573260184167,283.42606583997934,0.46289510231018066,0.6454065481821696,0.737405992084079,2.9424689629024954,-60.5915234761422,-3812.475370284776
11043,27,03,-14.012452075534396,0.0004453456727900528,283.61833738945853,0.4723728390587701,0.7809412002563476,0.07068023126390202,3.4791561447567436,-63.10045932176816,-3651.4877219455702
11044,28,03,-14.271392093234594,0.00045525328478566323,283.8129821818034,0.4714517579396566,0.7019370555877685,-0.07920082670847621,4.028782089212209,-68.60220762725456,-3500.8028788185884
11045,29,03,-13.633923399522569,0.0004762602860326802,283.95776438496904,0.4862237105899387,0.7893681685129802,-0.434241864310371,5.216790485424468,-77.07469278334183,-3356.214227596227
11047,31,03,-13.76316027899848,0.0004889661802240578,284.289430710517,0.48498084653218587,0.7990131855010987,-0.6854119718975495,6.029264274046159,-95.26852493604488,-3071.039666671553
11048,01,04,-14.462339982774523,0.0004884848536787811,284.4369116126166,0.483006381310357,0.8408639430999756,-0.46365582987467496,6.1007873633490695,-101.66857999321932,-2938.6881622628093
11050,03,04,-15.726311654324002,0.00051180707894759,284.4296750067816,0.5257786559210883,0.9169289588928222,0.7043998311360672,5.805281889936662,-103.66899372797937,-2668.869435541596
11051,04,04,-16.558168725585936,0.0005382601274685637,284.4673124223497,0.5265200402577718,0.9599441369374593,0.8756848946041527,4.865867287105987,-107.98932082006259,-2515.842448306992
11052,05,04,-16.086381595865884,0.0005785412356006721,284.56373840298124,0.5370611026763916,1.0651578426361084,1.2727783116658524,4.16323246888055,-115.72188586088605,-2331.84599316865
11053,06,04,-15.647077179972333,0.0006104324448146851,284.5799287794325,0.5456878227657742,1.1192245483398438,1.9373483372370397,3.504255629242794,-121.98291353322399,-2148.5612370121644
11054,07,04,-15.962737834337023,0.0005964559587207885,284.6559914913601,0.5448141025967068,1.079944165547689,2.4041270430035055,3.073188264083865,-125.65469277704074,-1970.44721238203
11055,08,04,-16.98309374932183,0.0005923537306193187,284.75007750752764,0.5377505567762586,1.0616681416829428,2.5919741796705456,3.21840728399489,-128.68648521643124,-1783.489811900184
11056,09,04,-18.022642302788633,0.0006007254939469829,284.78008832329647,0.5498101044548882,1.0501425425211588,3.0512890372594197,3.500922486390011,-133.33130110972692,-1565.1518315090836
11058,11,04,-20.953019017537436,0.0005989418931272566,284.5691978068034,0.562282805803087,1.0382741928100585,3.8842415645599364,2.799897867711388,-146.97441360224522,-1111.5928276589848
11059,12,04,-21.19523496229384,0.0005819585330883658,284.58870435553655,0.5461101094987657,1.020836051305135,3.6945439220640393,2.5729529276953835,-151.46600389952528,-892.5291708932587
11060,13,04,-20.43290126173231,0.0005698209918485797,284.7662817972819,0.5498875174628364,1.0250712553660075,3.5771360361099243,2.4292209660848005,-153.63927512991097,-695.6554491659995
11061,14,04,-19.83668349677192,0.0005786737065057018,284.90084404093426,0.5685943589104546,1.1236143747965495,3.719315104526943,2.38723693237305,-155.49731158280377,-510.1139189100564
11062,15,04,-20.107205574205185,0.0006026997221319915,284.8258347486708,0.5929667073567709,1.5416855494181314,3.756225041135152,2.786307633675472,-156.35903641330373,-326.59893650225956
11063,16,04,-20.011340645684136,0.0005943954657083344,284.8051404632568,0.5903797927856445,1.5635899861653646,4.359621034940084,3.000657660929365,-155.09962657664198,-140.05011726640166
11064,17,04,-19.841093908691406,0.000605372318026275,284.86319294874403,0.5908523146311442,1.6651764233907065,5.175591128264532,3.8823885398652846,-154.2974149513903,46.54452684124788
11065,18,04,-19.83512521972656,0.0006034360540102878,284.9478561143663,0.5959970663706462,1.692666721343994,6.210332517878213,4.4490301846398275,-158.76646541984715,222.83040761350836
11067,20,04,-20.27832008294,0.0006267488912690775,285.0715678290473,0.6157287181430393,1.7356346289316813,8.127966325887042,5.31500267374251,-185.03915834246686,616.3046263715217
11068,21,04,-20.08527287394206,0.0006356512511938289,285.18061614108615,0.6337674943288167,1.7423053582509358,8.703576426463655,5.888480706977846,-194.71159689525365,845.2655214485337
11069,22,04,-20.160616888766818,0.0006411530450221511,285.28786201273596,0.6351570980495878,1.787731138865153,9.019608620791963,6.497515824021236,-198.39191080051847,1081.8328270114419
11070,23,04,-20.19972108900282,0.000674233640688423,285.4878712215848,0.6384738285488553,1.788325023651123,9.963740484640333,7.110474108081396,-201.22611469684423,1304.2614173530253
11071,24,04,-21.1233309688992,0.0006832020110413699,285.5542295745849,0.6369065990024143,1.788325023651123,11.130343607415092,6.971746012687686,-207.32417882451662,1491.2317669491697
11072,25,04,-21.570485191175674,0.0007041492088723721,285.68628423902726,0.639731763627794,1.7880356311798096,11.435014855829873,6.7003494642469645,-217.47200989193053,1657.5357488157922
11073,26,04,-21.9762770968967,0.0006957825010364104,285.7356760728624,0.6341709341261123,1.8388595581054688,11.83360149529775,6.6326979793548615,-226.43176553274918,1830.734990554568
11074,27,04,-22.364916697184242,0.0007002188209210442,285.75759413486054,0.6356940344492595,1.8094420115152994,12.360461468251547,5.6013544914881415,-232.29146548004914,2010.2308480182314
11076,29,04,-24.51253516167535,0.0007176296087942724,286.05342476365826,0.5999697788238526,1.7100912888844808,13.28335604186588,3.2510569538540337,-240.9428933255716,2380.1720764534293
11078,01,05,-24.713142843627928,0.000727981222897122,286.3262714335124,0.6021269563886855,1.662406619389852,12.554199617385864,2.7591116733339125,-257.4513714381286,2770.2937985819967
11080,03,05,-26.239264576212566,0.0007330089504980505,286.7004167911106,0.5762095901065403,1.5948949495951334,11.465481518300374,2.0868363316430014,-276.9565682739901,3170.730022010744
11081,04,05,-26.67945029703776,0.0007209575770268809,286.77819590827096,0.5795330829196507,1.5591010411580404,11.50278248685201,2.0877129309548303,-283.45590935545954,3354.359230308023
11082,05,05,-28.429748244222008,0.0006886795156736803,286.74353233947755,0.5724990769280328,1.485243558883667,11.27261380214691,2.066753337181942,-288.63130625094374,3499.935530578844
11083,06,05,-30.564236691962346,0.0006628554160696391,286.6778100124783,0.5631441045973037,1.4720383167266846,11.110257839817471,2.3073510549757246,-292.9797377595046,3629.995812617205
11084,07,05,-30.89871097208659,0.0006862638435332378,286.66486488884823,0.5695673206753201,1.4696137269337972,10.592356036101448,2.1980811776902973,-298.1676468978678,3764.264616329012
11085,08,05,-31.204011804199222,0.0006990707357919948,286.6707683783637,0.5827092299991183,1.618472973505656,9.85649543247223,1.9708065275404216,-304.1805826140362,3914.619036826443
11086,09,05,-31.166753948974605,0.0006946438695489633,286.74567361043296,0.5769057335747614,1.7056073029836019,9.486981367365521,1.7409646087222659,-307.32473613832224,4070.885241643566
11087,10,05,-31.042043485514327,0.0006953424532843606,286.78721046481667,0.5782856890784369,2.070539649327596,9.190361776330738,1.8595197547912625,-308.0774536481712,4226.179444032363
11088,11,05,-30.075709520128036,0.0007096457444592791,286.8731184329563,0.5846908177693685,2.383585484822591,9.295359995248583,2.1551373440424633,-309.12461701674874,4381.633039323437
11089,12,05,-29.538629777357315,0.0007224026896202203,286.8779653445773,0.5960723848978678,2.712640810012817,9.95198575929006,2.080292329576283,-314.9977675720453,4539.4576770453505
11090,13,05,-30.49697021789551,0.0007132980659776473,286.8066654225667,0.5795539984385173,2.71534899075826,10.649487694782682,1.5183370178858469,-322.57419348741865,4720.245290988105
11091,14,05,-31.03944344245063,0.0007137303479925524,286.8063055745443,0.5642679158952502,2.6160453160603843,11.11381861245897,1.3175861359914172,-327.56614662872306,4917.075822573409
11092,15,05,-31.166127212863497,0.0007114249307163642,286.9062008304172,0.560815124045478,2.4807736396789553,11.997911172358194,0.9377244712829619,-329.02002258684695,5117.138818274634
11094,17,05,-32.60084720391168,0.000721434570346638,287.0286650499132,0.5505231033749051,2.3637335936228436,12.217949982558357,-0.11332214806874304,-331.34555755698426,5468.026554558246
11096,19,05,-32.809312930636935,0.0008015605951825111,287.2397380588108,0.5699636406792534,2.3609227657318117,12.835035125075446,-0.7099704742007756,-326.7519557287318,5800.821170179201
11097,20,05,-33.382705968899195,0.000785717065720544,287.2723477773031,0.5614348267449273,2.394941059748332,12.897229719331529,-1.1361521486282318,-324.45133662468555,5934.506702387813
11100,23,05,-33.449389584011506,0.0007650972416447175,287.2475471323649,0.5679620822906494,2.4329020341237384,11.083348148282369,-3.14312459106445,-339.3203786490796,6338.652709956796
11101,24,05,-33.00422921040853,0.0007624342450107077,287.2739305389405,0.5729051566229926,2.4329998016357424,10.20571033422682,-3.5545198123296076,-347.32011902395817,6515.188345978654
11102,25,05,-33.079735863240565,0.00073475952032675,287.2875517493354,0.565796938832601,2.406162627538045,9.654572505844962,-3.776632955508759,-354.7103522803228,6689.3618306209055
11103,26,05,-33.13283554585775,0.0007173020842439453,287.4826713199191,0.5620040767669677,2.1628448804219564,9.064264046563043,-4.321403260654871,-362.6817146424329,6852.149723111589
11104,27,05,-32.94567558254666,0.0007182805163954982,287.72402337409125,0.5597231305440268,2.149659029642741,8.27370069043901,-3.9313213791741233,-370.5303887469173,7016.119593287473
11105,28,05,-32.01175457695855,0.0007178397982941736,287.8771482876248,0.5782033214145236,2.4257839997609456,7.746345919269984,-3.107634187698361,-379.1242869084375,7180.972908873226
11106,29,05,-31.281802220662435,0.0007330444188650492,288.01433747287325,0.5995963280147977,2.509840647379557,8.031950349447461,-2.3428719672309,-388.3194612335403,7358.167126486783
11107,30,05,-31.583058479478623,0.0007674196177374648,288.1080856760661,0.6066543055640327,2.513642183939616,8.660033156394958,-2.0364449873606336,-397.44858482304386,7537.713468595507
11108,31,05,-32.20444840494792,0.0007885755440597577,288.15789018961584,0.602775673590766,2.514529816309611,8.96423896660275,-1.9969334532419813,-401.80773561526075,7724.751719951354
11109,01,06,-32.334105059814455,0.0007897572722531347,288.22235485365127,0.6092839891221788,2.5060839653015137,9.152884213935005,-1.8633094456778605,-401.6233415687705,7925.726028257233
11111,03,06,-29.997122696940103,0.0007987892634597099,288.7373165120443,0.5862934967464871,2.629387855529785,8.681322381273905,-0.7604828190061753,-404.6213426484933,8282.342060943756
11113,05,06,-28.675903913031686,0.0008417977633869871,289.3287432966444,0.5716880652957492,2.6404454549153646,7.741025853326585,0.30671987648010535,-419.5607772906253,8638.778162769442
11115,07,06,-29.295745008341473,0.0008253954333460772,289.64684035203726,0.5525871498531765,2.8967626730600995,8.23559186308119,0.5931913331985502,-425.2467368952458,8971.978535081837
11116,08,06,-29.84351351589627,0.0008242011463214011,289.6965495897081,0.5506508894602457,3.0103594144185384,8.339625728056165,0.26100525883568937,-429.69396451831125,9105.675438803615
11117,09,06,-30.470257973904083,0.0008211289390481195,289.70326399637855,0.5443470885806614,2.732299629847209,8.706801949310302,-0.2128606575012179,-436.68794857530315,9241.561509043057
11118,10,06,-30.00734907023112,0.0008205779134176433,289.72340695631243,0.5482214895036485,2.6063130696614585,8.640454123221502,-0.8233201097488376,-444.5004451004117,9383.863880034525
11119,11,06,-30.49183415459527,0.0008251248748500883,289.83558104112416,0.5403023570590549,2.3147732893625896,8.573652061356437,-1.1268455613030297,-449.3991870032011,9537.772722512998
11121,13,06,-28.889605255126956,0.0008111278071335215,290.06613393927677,0.5597329241434733,2.576557683944702,8.456584446991814,-0.0929401629977729,-455.1326400558109,9826.43369321622
11122,14,06,-29.235327106051976,0.0007926259140262824,290.16262260979545,0.5482954711914062,2.3395469506581623,8.20183115895589,0.15555332671271696,-462.9208054150697,9950.667623197634
11123,15,06,-29.07543575473362,0.0007700121003021497,290.29044827541776,0.5382488439348009,2.3256924470265705,7.997147879748875,0.28302662891812047,-474.90611015008244,10086.440716831312
11125,17,06,-28.10796814948188,0.0007780295158306417,290.52019651319716,0.5342611568027072,2.4384366512298583,7.574274517144096,1.3623634799321518,-495.9185282515169,10391.268591198035
11126,18,06,-27.767032173665367,0.0007457901484592586,290.5098321940104,0.5307214109208849,2.5421645323435467,6.813953651809692,1.2313691691928463,-505.3622285121621,10547.87885856442
11127,19,06,-27.413951874457464,0.0007555900438361377,290.55769833306204,0.5367993863847521,2.7262382984161375,6.468132205369738,1.4125544227388194,-512.7027148841798,10706.979141098875
11128,20,06,-27.086046409776475,0.0007653044342951337,290.6480141330295,0.5371914120144314,2.794886573155721,6.832946151457892,1.7541489516576156,-516.1629052837699,10858.578582078759
11129,21,06,-26.285949494425456,0.0008087158601642233,290.8362268591987,0.5445981848398844,2.9353846232096354,7.264333048333062,2.7320834462271817,-517.1573137006106,10993.998868374714
11130,22,06,-26.006899409654405,0.0008460485709817071,291.00723612704803,0.5575798926883273,3.1314861297607424,7.878707876184251,3.9586855276107813,-517.8832689900569,11102.302852029601
11131,23,06,-25.013142289903428,0.0008700476142811162,291.05039643215605,0.579162333340115,3.1878684679667155,8.654682967016432,4.8161511041853196,-517.8520700750245,11200.789148613838
11133,25,06,-25.150769351874455,0.0008912056249465421,290.91090486721464,0.5757850010765924,3.4924002329508466,9.846921783913507,4.759385805850561,-510.67466635851855,11402.223150660942
11134,26,06,-25.046971484035915,0.0009203385851571206,290.86735021362307,0.5835567351023356,3.460343090693156,10.558356632762484,4.737296718639801,-508.31013736198923,11491.271175230397
11136,28,06,-25.27252897677951,0.0009107843035702823,290.7715637074789,0.5651319375356038,3.1401010036468504,11.62502787890964,5.011062147776288,-513.7312373521105,11622.172513980586
11137,29,06,-24.50342240532769,0.0009231218038755917,290.77398085903593,0.5806275875515409,3.233950408299764,12.066687333975898,5.443930406146582,-518.570427696937,11677.780257209057
11138,30,06,-24.118318071492514,0.0008933978813367628,290.66813111911347,0.588070680279202,3.448696724573771,12.90163679409027,5.8051817443423825,-522.142925524755,11735.012170595779
11139,01,07,-23.413011584811738,0.0009114927458761711,290.55621518113884,0.6017468463897705,3.456021451950073,13.419612343915302,5.892626417965362,-525.8260627492211,11784.81888793977
11140,02,07,-22.790656944783525,0.0009704806956408118,290.459446419949,0.6231933958265518,3.45992005666097,13.916787260670132,6.375489275275339,-529.479383853632,11833.82820906222
11141,03,07,-22.70536004401313,0.0009791083117670419,290.3149095350478,0.6296248059166802,3.6421499093373617,14.061501225195991,6.546207089254594,-530.6875389158339,11898.317500767036
11143,05,07,-21.824274442206487,0.0009720595025456961,290.19742731119794,0.6285975215488011,3.5597289562225343,13.922552223777773,6.024943732070925,-526.373910561513,12029.884062901398
11144,06,07,-21.13751440870497,0.0009896067074088451,290.30980957607693,0.6281786319308811,3.414949417114258,13.733313846460979,5.731583157200286,-525.1709960583352,12093.914037642728
11145,07,07,-20.387932165866427,0.0009923188828177166,290.53035769653326,0.6145406212700737,3.099461889266968,13.474014390733508,5.83770243901147,-524.7539109654622,12171.873957470827
11146,08,07,-19.998296439276803,0.0010109640856254196,290.70431980963815,0.6186094347212051,2.9018870989481607,13.145842372173734,6.37290420042674,-523.6421929619917,12242.302801641968
11148,10,07,-20.47683133951823,0.0010022479208359803,290.91308053554957,0.6158374121771918,2.6280243078867596,12.493637876764932,7.1431312918980945,-523.9439703358194,12334.408203059642
11149,11,07,-20.56568518812391,0.0010169647960746487,290.97563266906735,0.6197932748158773,2.6636337280273437,12.498641890716554,7.465963712671071,-526.2556383009754,12374.943424747462
11150,12,07,-21.37573589409722,0.0010300300814340844,291.01017701043025,0.6184006871965196,2.4539284070332843,12.413283371331959,6.962618534766306,-527.6793848366672,12409.646625654725
11151,13,07,-20.64090282796224,0.0010634255201660001,291.00703764478897,0.624850355360243,2.550126091639201,12.469531227260166,6.3792231822543695,-526.4181177225663,12440.421431420335
11152,14,07,-20.91420499810113,0.00106421429829629,290.9416675791423,0.6343443146599663,2.52095529238383,12.301303205235799,5.722793745888607,-522.9010723115452,12482.235842574051
