,dataset,last_val_loss
3150,MSSHF-RH-SH-t2m-TCC-UW-VW,605.8115234375
474,MER-MSSHF-RH-SH-TCC-TCWV-UW-VW-MSLP,605.8606567382812
3891,MSSHF-RH-SH-t2m-TCC-tp-VW,605.8861083984375
6708,MER-MSSHF-RH-t2m-TCC-tp-UW-VW-MSLP-Z500,606.1917724609375
5432,MSSHF-RH-TCC-TCWV-tp-UW-VW-MSLP-SST,606.226806640625
22,MER-MSSHF-SH-TCWV-UW-VW-SST-Z500,606.31689453125
1377,MER-MSSHF-RH-SH-TCWV-VW-MSLP-Z500,606.4322509765625
6915,MER-MSSHF-RH-t2m-TCC-UW-VW-SST,606.7820434570312
639,RH-SH-t2m-TCC-TCWV-UW-VW-Z500,606.8142700195312
1282,MER-MSSHF-RH-TCC-UW-MSLP-SST-Z500,606.9532470703125
2524,MER-MSSHF-SH-t2m-TCC-tp-VW-MSLP-SST-Z500,606.9699096679688
4672,MER-MSSHF-RH-SH-t2m-TCC-UW-MSLP-SST,607.1351318359375
1469,MER-MSSHF-RH-SH-TCC-tp-UW-VW,607.1685791015625
3197,MER-RH-SH-t2m-TCC-TCWV-UW-MSLP-Z500,607.3668212890625
4107,MER-MSSHF-t2m-TCC-TCWV-tp-UW-VW-SST,607.3817138671875
3737,MSSHF-SH-t2m-TCC-TCWV-tp-UW-VW-MSLP,607.420654296875
5528,MER-MSSHF-RH-t2m-TCC-TCWV-tp-Z500,607.4315185546875
4337,MER-MSSHF-SH-t2m-TCC-TCWV-tp-MSLP-Z500,607.732666015625
632,MER-MSSHF-SH-t2m-TCC-TCWV-UW-SST,607.9229125976562
2889,MSSHF-RH-TCC-TCWV-tp-UW-VW-SST-Z500,608.0775756835938
953,MER-MSSHF-RH-SH-TCC-VW-SST,608.0925903320312
2408,MER-MSSHF-RH-SH-t2m-TCC-TCWV-VW,608.0935668945312
1887,MER-MSSHF-SH-t2m-TCWV-tp-UW-VW-MSLP-Z500,608.1411743164062
2999,MER-RH-t2m-TCC-UW-VW-MSLP-SST,608.3943481445312
4305,MER-MSSHF-SH-TCWV-tp-UW-VW-MSLP-SST,608.4279174804688
5294,MER-SH-TCC-TCWV-tp-UW-VW-MSLP-Z500,608.4666137695312
2630,MER-MSSHF-TCC-TCWV-VW-MSLP-Z500,608.53125
6628,MER-MSSHF-RH-SH-t2m-tp-UW-Z500,608.6466064453125
1056,MER-RH-SH-UW-VW-MSLP-Z500,608.6968994140625
6310,MER-MSSHF-RH-SH-TCC-UW-VW-MSLP-SST-Z500,608.7352294921875
2426,MER-SH-t2m-TCC-tp-UW-VW-MSLP,608.7551879882812
2593,MER-MSSHF-SH-t2m-TCC-TCWV-tp-UW-MSLP-Z500,608.76708984375
6006,MER-RH-t2m-TCC-VW-MSLP-Z500,608.9217529296875
3559,RH-SH-t2m-TCC-tp-UW-SST,608.9501953125
3320,MER-MSSHF-t2m-TCC-TCWV-tp-UW-VW-MSLP,609.0169067382812
2005,MSSHF-RH-SH-t2m-TCC-TCWV-UW-VW-SST,609.017578125
1042,MER-MSSHF-RH-SH-t2m-TCWV-UW-VW,609.0568237304688
1125,MER-MSSHF-SH-TCC-TCWV-tp-MSLP-Z500,609.1431884765625
1478,MSSHF-RH-SH-t2m-TCC-VW-MSLP,609.2479248046875
3325,MER-MSSHF-t2m-TCC-TCWV-UW-VW-MSLP-SST,609.2979125976562
1427,MSSHF-RH-t2m-TCC-UW-VW-MSLP-SST,609.313720703125
987,MSSHF-RH-t2m-TCC-tp-UW-MSLP-SST,609.3616333007812
3127,MER-MSSHF-RH-SH-UW-VW-MSLP-SST,609.3858032226562
4845,MER-MSSHF-RH-SH-t2m-UW-SST-Z500,609.6536865234375
5977,MER-MSSHF-RH-SH-t2m-tp-UW-VW-SST-Z500,609.755615234375
2614,MER-MSSHF-RH-SH-t2m-TCC-TCWV-tp-SST,609.78466796875
1181,MER-MSSHF-SH-t2m-TCWV-tp-UW-VW-Z500,609.9658203125
468,MER-MSSHF-RH-SH-TCC-tp-UW,610.4718627929688
833,MSSHF-RH-SH-t2m-TCC-TCWV-VW-MSLP-SST-Z500,610.5125122070312
219,MER-MSSHF-SH-t2m-TCC-TCWV-tp-VW-MSLP-SST,610.5455322265625
2983,MER-RH-SH-t2m-TCC-TCWV-tp-UW-VW-Z500,610.5796508789062
3512,MER-SH-t2m-TCC-TCWV-UW-VW-MSLP-SST,610.680908203125
2062,MSSHF-RH-SH-t2m-TCC-TCWV-tp-UW-SST,610.7224731445312
4963,MER-TCC-TCWV-UW-VW-MSLP-Z500,610.7247924804688
4381,MSSHF-RH-TCC-TCWV-tp-UW-SST-Z500,610.9482421875
4252,MER-MSSHF-RH-SH-t2m-TCWV-UW-VW-MSLP-SST,610.957275390625
1540,MER-MSSHF-t2m-TCC-UW-VW-Z500,611.0918579101562
2178,MSSHF-SH-t2m-TCC-TCWV-tp-VW-SST,611.1154174804688
5422,MER-MSSHF-SH-TCC-tp-UW-VW-SST-Z500,611.1441040039062
141,MSSHF-SH-t2m-TCC-VW-MSLP-SST,611.28759765625
6292,MER-MSSHF-RH-t2m-TCWV-tp-VW-MSLP-Z500,611.3660278320312
5826,MER-MSSHF-RH-SH-t2m-TCC-TCWV-VW-MSLP-Z500,611.3770751953125
4115,RH-t2m-TCC-TCWV-UW-VW-MSLP,611.45068359375
4044,MER-MSSHF-RH-t2m-UW-VW-MSLP-Z500,611.5272216796875
6941,MER-RH-SH-TCC-tp-UW-VW-MSLP,611.8114624023438
1681,MER-t2m-tp-UW-VW-MSLP-Z500,611.89599609375
4440,MER-MSSHF-RH-TCC-TCWV-UW-VW-Z500,611.9215087890625
189,MER-RH-t2m-TCC-tp-VW-MSLP,611.9373779296875
3502,MSSHF-RH-SH-t2m-TCWV-tp-UW-VW-SST,611.9883422851562
750,MER-MSSHF-RH-SH-TCC-TCWV-tp-UW-SST-Z500,612.1002807617188
4054,MER-MSSHF-RH-t2m-UW-VW-MSLP-SST-Z500,612.1550903320312
6275,MSSHF-SH-t2m-TCC-TCWV-tp-MSLP-SST-Z500,612.171630859375
999,MSSHF-RH-TCC-TCWV-UW-VW-MSLP,612.34326171875
6641,MSSHF-RH-SH-t2m-TCC-TCWV-UW-SST,612.3941040039062
4710,MER-SH-t2m-TCC-TCWV-tp-VW-MSLP,612.4713745117188
4003,MER-MSSHF-SH-t2m-TCC-TCWV-UW-VW,612.6284790039062
6287,MER-MSSHF-SH-t2m-TCC-TCWV-tp-UW-VW-SST,612.6597900390625
2236,MSSHF-RH-t2m-TCC-tp-VW-MSLP-SST-Z500,612.775634765625
5949,MER-RH-SH-TCC-TCWV-tp-UW-MSLP-Z500,612.7982177734375
6295,MER-MSSHF-SH-t2m-TCC-TCWV-VW-SST,612.8273315429688
6097,MSSHF-t2m-TCWV-tp-UW-VW-MSLP-Z500,612.8723754882812
6892,MER-RH-t2m-TCWV-tp-UW-VW-MSLP-Z500,612.8782348632812
1567,MER-RH-SH-t2m-TCC-UW-VW,612.8911743164062
5847,MER-MSSHF-RH-SH-t2m-TCC-TCWV-UW-Z500,613.03857421875
4556,MSSHF-SH-t2m-TCWV-tp-UW-VW-MSLP-Z500,613.122314453125
4557,MER-MSSHF-RH-TCC-TCWV-tp-VW-MSLP-SST-Z500,613.125244140625
3613,MER-MSSHF-RH-t2m-TCC-MSLP-Z500,613.4492797851562
3032,MER-MSSHF-RH-SH-t2m-TCC-UW-SST,613.6400146484375
3322,MER-MSSHF-RH-TCWV-tp-UW-VW-MSLP-Z500,613.8822021484375
516,MER-MSSHF-tp-UW-VW-MSLP-SST-Z500,613.9567260742188
1453,MER-SH-TCC-TCWV-tp-VW-MSLP,614.1403198242188
6724,MER-MSSHF-RH-t2m-VW-MSLP-SST-Z500,614.1441040039062
5448,MER-MSSHF-RH-t2m-TCC-tp-VW-MSLP-Z500,614.1923828125
2038,RH-TCC-TCWV-UW-VW-MSLP-SST,614.194091796875
463,MER-RH-SH-TCC-UW-MSLP-SST,614.2268676757812
6908,MER-RH-SH-TCWV-tp-UW-VW-MSLP-SST-Z500,614.2987670898438
367,MER-MSSHF-RH-t2m-TCC-tp-VW-SST,614.46923828125
5924,MSSHF-RH-SH-t2m-tp-UW-MSLP-SST-Z500,614.6707763671875
5510,MER-MSSHF-RH-SH-t2m-TCC-UW-VW,614.6800537109375
4685,MER-MSSHF-RH-t2m-TCC-TCWV-UW,614.6865844726562
5201,MER-MSSHF-RH-UW-VW-MSLP-SST-Z500,614.7451171875
5011,MER-SH-TCC-TCWV-tp-VW-MSLP-SST-Z500,614.745849609375
3479,MER-RH-SH-t2m-tp-UW-MSLP-Z500,614.7549438476562
3419,MER-RH-SH-t2m-TCC-TCWV-UW-VW-MSLP,614.7619018554688
368,MER-MSSHF-SH-TCC-tp-VW-MSLP-SST-Z500,614.7822875976562
3632,MSSHF-RH-SH-t2m-tp-UW-MSLP,614.7858276367188
3976,MSSHF-RH-SH-t2m-TCC-UW-VW-SST,614.7954711914062
4391,MER-MSSHF-SH-t2m-TCC-tp-UW-VW-Z500,614.7982788085938
4631,MER-RH-tp-UW-VW-MSLP-SST-Z500,614.8460083007812
655,MER-RH-SH-t2m-TCC-tp-UW-VW-MSLP,614.85693359375
6704,t2m-TCC-tp-UW-VW-MSLP-SST,614.9835205078125
2790,MER-MSSHF-TCC-TCWV-tp-UW-VW-MSLP-SST,615.0323486328125
1068,MER-MSSHF-RH-SH-t2m-TCC-UW-VW-MSLP-SST,615.2387084960938
6202,MER-MSSHF-RH-SH-tp-UW-VW-MSLP-SST-Z500,615.2910766601562
1810,MER-MSSHF-SH-TCC-TCWV-VW-MSLP-SST-Z500,615.3035278320312
6382,MSSHF-RH-t2m-TCC-tp-VW-MSLP-SST,615.5018920898438
6430,MER-MSSHF-RH-TCC-TCWV-tp-UW-MSLP-SST-Z500,615.5245971679688
6074,MSSHF-SH-t2m-TCC-TCWV-tp-UW-VW-MSLP-SST,615.91357421875
6775,MER-MSSHF-TCC-tp-UW-VW-Z500,615.9287109375
3217,RH-SH-TCWV-UW-VW-MSLP-Z500,615.9735717773438
3474,MER-RH-SH-t2m-UW-VW-MSLP-Z500,615.995849609375
4610,MER-MSSHF-RH-TCC-UW-VW-MSLP-SST-Z500,616.0108642578125
5830,MER-MSSHF-t2m-TCC-TCWV-UW-VW-SST-Z500,616.0758666992188
249,MER-MSSHF-TCC-UW-VW-MSLP-SST,616.31884765625
1584,MER-MSSHF-TCC-tp-UW-VW-MSLP-SST,616.4237670898438
6822,RH-SH-TCC-TCWV-tp-UW-VW-MSLP-SST-Z500,616.4469604492188
4448,MSSHF-SH-TCC-TCWV-tp-UW-VW,616.5280151367188
2442,MER-MSSHF-RH-SH-t2m-TCWV-tp-VW-MSLP-Z500,616.5645141601562
534,MSSHF-RH-SH-t2m-TCWV-tp-UW-VW-MSLP-SST,616.6078491210938
5109,MER-t2m-TCC-tp-UW-VW-MSLP-Z500,616.7269897460938
5767,MER-RH-SH-t2m-TCC-TCWV-tp-UW-VW,616.8099975585938
1213,MER-MSSHF-RH-SH-TCC-TCWV-VW-MSLP,616.8756713867188
4369,MER-MSSHF-RH-SH-TCC-TCWV-UW-VW-MSLP-SST,616.9661254882812
6689,MER-MSSHF-RH-t2m-UW-VW-MSLP,617.1463012695312
1542,MER-MSSHF-RH-SH-t2m-TCWV-UW-VW-SST-Z500,617.1707153320312
597,MSSHF-RH-TCWV-tp-VW-MSLP-SST-Z500,617.234375
2485,MER-MSSHF-RH-t2m-TCC-MSLP-SST,617.2682495117188
6429,MSSHF-RH-SH-t2m-tp-UW-VW-SST-Z500,617.2809448242188
4213,MER-MSSHF-RH-t2m-TCC-TCWV-UW-VW,617.3538208007812
5814,MSSHF-SH-t2m-TCC-TCWV-tp-UW,617.364013671875
3254,MER-MSSHF-t2m-TCC-tp-VW-MSLP-Z500,617.4901733398438
4546,MSSHF-RH-SH-TCC-TCWV-tp-UW-VW-SST,617.6033935546875
1205,MER-RH-TCC-TCWV-tp-UW-VW-MSLP-Z500,617.6951293945312
5071,MER-MSSHF-RH-TCC-tp-UW-VW-SST-Z500,617.737548828125
372,MER-SH-t2m-TCC-tp-VW-MSLP-SST-Z500,617.75
3978,MSSHF-RH-SH-TCC-TCWV-tp-UW-MSLP-SST-Z500,617.8102416992188
1152,MER-RH-SH-t2m-TCWV-VW-MSLP,617.8253173828125
5086,MER-MSSHF-RH-SH-t2m-TCC-TCWV-tp,617.8558959960938
453,MER-MSSHF-SH-t2m-TCC-tp-UW-MSLP-SST-Z500,617.985595703125
983,MER-SH-t2m-UW-VW-MSLP-Z500,618.09765625
3495,MER-MSSHF-RH-SH-t2m-TCC-TCWV-UW-VW-MSLP,618.119384765625
3843,MER-MSSHF-RH-SH-t2m-TCC-tp-MSLP-SST,618.1688232421875
2392,MSSHF-SH-t2m-TCC-tp-VW-MSLP-SST,618.1774291992188
2945,MER-TCC-TCWV-tp-UW-VW-MSLP,618.1828002929688
4136,MER-MSSHF-RH-SH-TCC-TCWV-tp-UW-VW-SST,618.253173828125
1245,MSSHF-RH-SH-t2m-TCC-tp-UW-MSLP,618.2622680664062
2988,MER-MSSHF-RH-t2m-TCC-TCWV-VW-SST-Z500,618.2997436523438
3528,MER-MSSHF-SH-TCC-TCWV-tp-UW-SST,618.3185424804688
2365,MSSHF-RH-SH-t2m-TCWV-UW-VW-MSLP-Z500,618.3536987304688
1242,MER-RH-SH-TCC-TCWV-UW-MSLP-SST-Z500,618.3648071289062
6209,MER-MSSHF-RH-SH-t2m-TCC-MSLP,618.3961791992188
6511,MER-MSSHF-RH-SH-t2m-TCC-tp-MSLP,618.427001953125
6059,MER-RH-SH-t2m-UW-VW-MSLP-SST-Z500,618.4730834960938
5520,MER-MSSHF-RH-SH-t2m-TCWV-VW-MSLP,618.4790649414062
142,MSSHF-RH-SH-TCC-TCWV-tp-MSLP-SST,618.5028686523438
893,MER-MSSHF-t2m-TCWV-tp-VW-MSLP-Z500,618.5274658203125
1037,MER-MSSHF-RH-TCC-TCWV-VW-MSLP-SST-Z500,618.5418701171875
1000,RH-SH-t2m-TCC-TCWV-VW-MSLP-Z500,618.5942993164062
2700,MER-MSSHF-RH-SH-TCC-tp-UW-MSLP-SST-Z500,618.6942749023438
6780,MER-MSSHF-TCC-tp-UW-SST,618.8138427734375
290,MER-MSSHF-RH-SH-TCC-UW-VW-MSLP-Z500,618.8292236328125
4791,SH-t2m-TCC-TCWV-UW-VW-MSLP-Z500,618.8729248046875
1499,MER-MSSHF-RH-t2m-TCC-UW-MSLP,618.954833984375
167,MER-MSSHF-RH-SH-t2m-TCC-UW-SST-Z500,618.962158203125
3079,MER-MSSHF-t2m-TCC-TCWV-UW-VW-MSLP-Z500,619.0852661132812
6731,MSSHF-RH-SH-t2m-TCC-TCWV-UW-MSLP-Z500,619.1105346679688
6652,MER-RH-TCC-tp-UW-VW-Z500,619.2514038085938
3634,MSSHF-RH-t2m-UW-VW-MSLP-SST,619.2606201171875
5636,RH-t2m-TCC-tp-UW-VW-MSLP,619.2890014648438
2851,MER-RH-SH-t2m-TCC-UW-VW-MSLP-Z500,619.3922729492188
3301,MER-MSSHF-RH-SH-TCC-UW-VW-MSLP,619.5086669921875
1263,MER-MSSHF-RH-SH-TCC-tp-VW-MSLP-SST-Z500,619.5338745117188
1477,MER-MSSHF-RH-SH-t2m-TCC-tp-VW,619.543701171875
6721,MER-MSSHF-SH-t2m-TCC-TCWV-MSLP-SST-Z500,619.6015014648438
6452,SH-t2m-TCC-TCWV-UW-VW-MSLP-SST-Z500,619.6763916015625
5785,MER-MSSHF-t2m-TCC-tp-UW-VW-SST,620.0238037109375
492,MER-RH-SH-t2m-tp-UW-VW-MSLP,620.123291015625
3534,MER-MSSHF-t2m-TCC-TCWV-UW-VW-MSLP,620.125732421875
3820,MER-MSSHF-RH-t2m-TCC-UW-Z500,620.130615234375
4469,MER-MSSHF-RH-t2m-TCC-TCWV-tp-UW-VW,620.1748657226562
6801,MER-MSSHF-RH-SH-t2m-TCC-UW,620.1868286132812
1821,MSSHF-TCC-TCWV-UW-VW-MSLP-SST-Z500,620.2194213867188
600,MER-MSSHF-SH-TCC-tp-UW-VW-Z500,620.2197265625
2115,MSSHF-SH-t2m-TCWV-UW-VW-MSLP-SST,620.2935791015625
4360,MER-MSSHF-RH-SH-tp-MSLP-Z500,620.34814453125
5184,MSSHF-t2m-TCC-tp-UW-VW-SST-Z500,620.5245971679688
2121,MER-MSSHF-RH-t2m-TCC-TCWV-UW-MSLP,620.5592041015625
1132,MER-MSSHF-TCC-TCWV-tp-VW-SST-Z500,620.6163940429688
5774,MER-MSSHF-RH-SH-t2m-UW-Z500,620.6201782226562
440,MER-MSSHF-RH-t2m-TCC-TCWV-tp-VW-Z500,620.6504516601562
6076,MSSHF-RH-t2m-TCC-UW-VW-MSLP-Z500,620.6959838867188
6427,MER-RH-SH-t2m-TCWV-tp-UW-VW-MSLP-Z500,620.8045654296875
1210,SH-t2m-TCC-TCWV-tp-UW-MSLP,620.9512939453125
3123,MER-MSSHF-RH-SH-t2m-tp-VW-MSLP-Z500,621.0633544921875
1936,MER-RH-SH-t2m-TCC-UW-VW-MSLP,621.0916137695312
4590,MER-MSSHF-RH-SH-t2m-TCC-TCWV-tp-UW-MSLP,621.4031982421875
573,MER-MSSHF-RH-SH-t2m-tp-VW-MSLP-SST-Z500,621.4328002929688
323,RH-SH-TCC-TCWV-tp-UW-VW-MSLP-Z500,621.4348754882812
3895,RH-t2m-TCC-tp-UW-MSLP-Z500,621.447265625
3772,MER-MSSHF-RH-SH-t2m-TCC-UW-VW-SST-Z500,621.6863403320312
4582,MER-MSSHF-RH-SH-t2m-TCWV-tp-VW-Z500,621.7144165039062
1425,MSSHF-RH-t2m-TCC-tp-VW-MSLP-Z500,621.7271728515625
442,MER-RH-SH-TCC-TCWV-tp-UW-MSLP-SST-Z500,621.8051147460938
1605,MSSHF-RH-SH-TCC-TCWV-tp-UW-VW-MSLP,621.9012451171875
835,MER-MSSHF-SH-t2m-TCC-TCWV-UW-VW-SST,621.9119262695312
6309,MSSHF-RH-t2m-TCC-tp-UW-Z500,621.9343872070312
4395,MER-MSSHF-SH-t2m-TCC-UW-MSLP-Z500,622.0661010742188
847,MSSHF-RH-SH-TCWV-UW-MSLP-SST-Z500,622.1009521484375
4149,MER-SH-t2m-TCC-TCWV-tp-UW-MSLP-SST,622.106201171875
4572,MER-MSSHF-RH-SH-TCC-TCWV-UW,622.1091918945312
1184,t2m-TCC-TCWV-tp-UW-VW-MSLP-SST-Z500,622.1588745117188
3511,MER-MSSHF-RH-t2m-tp-VW-MSLP-Z500,622.1868286132812
3276,MER-SH-t2m-TCC-tp-UW-VW-MSLP-SST-Z500,622.193603515625
5818,MER-MSSHF-t2m-TCC-tp-UW-VW-MSLP-Z500,622.2572021484375
1504,MSSHF-RH-SH-TCWV-tp-UW-MSLP-SST-Z500,622.3922729492188
3337,MSSHF-RH-SH-TCC-UW-VW-MSLP-SST,622.5678100585938
2440,MER-MSSHF-RH-SH-TCWV-UW-VW-SST-Z500,622.6326293945312
6633,MER-MSSHF-RH-SH-t2m-TCC-TCWV-tp-MSLP-Z500,622.6365356445312
5618,MER-MSSHF-SH-TCC-TCWV-UW-VW-MSLP-Z500,622.7322387695312
5122,RH-TCC-tp-UW-VW-MSLP-SST,622.8285522460938
5900,MSSHF-RH-t2m-TCC-TCWV-tp-UW-VW-MSLP,622.9467163085938
5325,MER-RH-t2m-TCC-TCWV-tp-VW-MSLP,622.9501953125
1043,MER-RH-SH-TCC-TCWV-tp-UW-MSLP,622.9863891601562
2576,MER-MSSHF-RH-SH-TCC-TCWV-tp-MSLP,622.9873046875
767,MSSHF-RH-t2m-TCC-TCWV-tp-UW-MSLP-SST-Z500,622.9993286132812
6718,MER-TCC-TCWV-tp-UW-VW-MSLP-Z500,623.0123901367188
1471,t2m-TCC-TCWV-tp-UW-VW-MSLP-Z500,623.0449829101562
3363,MSSHF-RH-SH-TCWV-tp-VW-MSLP-SST-Z500,623.13232421875
754,MER-RH-t2m-TCC-TCWV-tp-VW-SST-Z500,623.2709350585938
105,MER-SH-TCC-TCWV-UW-VW-MSLP-Z500,623.2860107421875
4476,MER-RH-t2m-TCWV-tp-UW-VW-MSLP-SST-Z500,623.3228149414062
3249,MSSHF-SH-t2m-TCC-UW-MSLP-Z500,623.38623046875
770,MER-MSSHF-TCC-TCWV-tp-VW-MSLP-Z500,623.4000854492188
4604,MSSHF-RH-t2m-tp-UW-MSLP-Z500,623.4108276367188
5864,MER-SH-t2m-TCC-tp-UW-VW-MSLP-SST,623.4384765625
6014,MSSHF-t2m-TCC-UW-VW-Z500,623.6869506835938
1249,SH-t2m-TCC-TCWV-tp-UW-VW-MSLP-SST,623.8385009765625
31,MER-RH-SH-UW-VW-MSLP,623.8867797851562
3808,RH-TCC-TCWV-tp-UW-VW-MSLP,623.8983764648438
2982,MSSHF-RH-SH-t2m-tp-UW-VW-MSLP-Z500,624.0289916992188
427,MER-MSSHF-SH-TCC-TCWV-VW-MSLP-Z500,624.08984375
2762,MER-MSSHF-t2m-TCWV-UW-VW-MSLP-SST,624.1533203125
2177,SH-t2m-TCWV-tp-UW-VW-MSLP-SST-Z500,624.3162231445312
5728,MER-SH-t2m-TCWV-tp-VW-MSLP-Z500,624.4298095703125
1569,MER-MSSHF-RH-SH-TCC-TCWV-tp-VW,624.5732421875
410,MER-MSSHF-SH-t2m-TCC-tp-VW-Z500,624.721923828125
6111,SH-t2m-TCC-tp-UW-MSLP-Z500,624.7322998046875
3903,MER-MSSHF-t2m-TCC-TCWV-tp-UW-VW,624.73583984375
477,MER-MSSHF-RH-SH-t2m-TCWV-VW-MSLP-Z500,624.8377685546875
3773,MER-MSSHF-t2m-TCC-UW-VW-MSLP,625.0068359375
2267,MER-MSSHF-RH-SH-t2m-tp-VW-SST,625.0814819335938
886,MSSHF-RH-TCC-TCWV-UW-VW-SST,625.1939086914062
6675,MER-MSSHF-SH-t2m-TCC-TCWV-UW-MSLP-SST,625.2821044921875
3825,MER-RH-t2m-TCC-TCWV-tp-UW-VW-SST,625.34375
6886,MER-MSSHF-t2m-TCC-TCWV-tp-UW-SST,625.3617553710938
803,MER-MSSHF-SH-t2m-TCC-tp-UW-VW-MSLP,625.4469604492188
3730,MER-MSSHF-SH-t2m-TCWV-tp-UW-VW-SST,625.4639282226562
2252,RH-SH-TCC-UW-VW-MSLP-Z500,625.5158081054688
5101,RH-SH-t2m-TCC-TCWV-UW-VW-MSLP-Z500,625.5623779296875
431,MER-SH-t2m-TCWV-tp-UW-VW-MSLP-SST-Z500,625.58837890625
5782,MER-MSSHF-RH-SH-t2m-TCC-tp-UW-MSLP,625.6078491210938
5463,MER-MSSHF-RH-SH-TCC-TCWV-tp-UW-VW-Z500,625.680908203125
1652,MER-RH-SH-t2m-TCC-UW-VW-MSLP-SST-Z500,625.7858276367188
6696,MER-RH-SH-t2m-TCC-tp-VW-MSLP-SST,625.9627685546875
547,MSSHF-SH-t2m-TCC-TCWV-UW-MSLP-Z500,626.0036010742188
5147,MSSHF-RH-SH-t2m-TCC-TCWV-tp-VW-SST,626.1973876953125
407,MER-RH-SH-TCC-TCWV-UW-VW-SST-Z500,626.2554321289062
3955,RH-TCC-tp-UW-MSLP-Z500,626.3605346679688
3443,MER-MSSHF-TCC-TCWV-tp-MSLP-SST-Z500,626.3817138671875
1475,MER-RH-SH-TCWV-tp-UW-VW-MSLP-Z500,626.4431762695312
4985,MER-MSSHF-RH-SH-t2m-TCC-tp-VW-SST,626.827880859375
3200,MER-RH-SH-TCC-TCWV-VW-MSLP-SST,626.8285522460938
4937,MER-RH-SH-TCC-TCWV-tp-UW-MSLP-SST,626.8604125976562
110,MER-MSSHF-RH-TCC-tp-UW-MSLP-Z500,626.860595703125
6238,RH-SH-t2m-TCWV-tp-UW-MSLP-SST-Z500,626.8712768554688
1428,MER-MSSHF-SH-TCC-TCWV-UW-VW-MSLP-SST-Z500,627.0594482421875
6454,MER-RH-TCWV-tp-UW-VW-MSLP-SST-Z500,627.1643676757812
1128,MSSHF-SH-TCC-TCWV-tp-UW-SST,627.3273315429688
413,MER-MSSHF-t2m-tp-VW-MSLP-Z500,627.33935546875
414,MSSHF-RH-SH-TCC-tp-VW-SST-Z500,627.359375
5175,MER-RH-SH-t2m-VW-MSLP-SST-Z500,627.3767700195312
1171,MSSHF-RH-SH-t2m-TCWV-tp-UW-VW-MSLP-Z500,627.4046630859375
3722,SH-TCC-TCWV-tp-UW-VW-Z500,627.4720458984375
3782,MER-MSSHF-RH-SH-tp-UW-VW-MSLP-Z500,627.5155029296875
5320,SH-TCC-TCWV-tp-UW-VW-MSLP-SST,627.5240478515625
2861,MER-RH-t2m-TCWV-UW-VW-MSLP,627.8197021484375
4707,MER-RH-SH-t2m-TCC-TCWV-UW-SST,627.87158203125
1271,MSSHF-RH-SH-t2m-TCWV-tp-VW-SST,627.97021484375
5911,RH-SH-TCC-TCWV-UW-VW-SST-Z500,628.1674194335938
2560,t2m-TCC-TCWV-UW-VW-MSLP-Z500,628.3792724609375
2032,MER-MSSHF-TCC-tp-UW-VW-MSLP,628.4710083007812
1708,MER-MSSHF-RH-TCC-TCWV-tp-VW-Z500,628.5020141601562
2887,MER-MSSHF-SH-TCC-TCWV-tp-VW-Z500,628.5695190429688
3514,MER-MSSHF-RH-SH-TCC-UW-VW-MSLP-SST,628.6373291015625
6787,MER-MSSHF-RH-SH-t2m-TCWV-UW-SST,628.6885375976562
1582,MSSHF-RH-t2m-tp-UW-VW-MSLP-Z500,628.7127685546875
3395,MER-MSSHF-RH-TCC-TCWV-tp-VW-SST,628.779541015625
736,MSSHF-RH-SH-t2m-TCC-TCWV-VW-MSLP-Z500,628.967041015625
4158,MER-MSSHF-RH-SH-UW-VW-SST,629.0199584960938
5077,MER-MSSHF-SH-TCC-TCWV-tp-UW-VW-SST-Z500,629.0772705078125
612,RH-TCC-tp-UW-VW-SST-Z500,629.1122436523438
2876,MSSHF-SH-TCC-UW-VW-MSLP-Z500,629.14892578125
1136,MSSHF-RH-SH-t2m-TCC-TCWV-tp-UW-VW,629.1498413085938
4736,MER-MSSHF-SH-TCC-UW-VW-MSLP-SST,629.1737670898438
6388,MER-MSSHF-t2m-TCC-TCWV-tp-UW-Z500,629.2698364257812
4045,MSSHF-RH-SH-t2m-TCC-tp-UW-SST,629.334716796875
3076,MER-MSSHF-t2m-TCC-TCWV-tp-UW-VW-MSLP-SST,629.375244140625
1596,MER-SH-t2m-TCC-TCWV-UW-MSLP-SST,629.412109375
6062,MER-MSSHF-RH-SH-TCWV-UW-MSLP-Z500,629.4314575195312
2009,RH-SH-TCC-TCWV-UW-VW-MSLP,629.5611572265625
1576,MSSHF-SH-TCC-TCWV-tp-UW-VW-SST-Z500,629.6796875
2033,MER-MSSHF-RH-SH-TCC-TCWV-UW-SST,629.6939697265625
2099,MER-MSSHF-t2m-TCC-tp-UW-VW-MSLP,629.9427490234375
790,RH-t2m-TCWV-UW-VW-MSLP,629.9967041015625
1685,RH-TCC-TCWV-tp-UW-VW-SST-Z500,630.121337890625
4953,MER-MSSHF-SH-t2m-TCC-TCWV-tp-UW-VW-Z500,630.2283935546875
1952,MSSHF-SH-t2m-TCC-TCWV-tp-VW-SST-Z500,630.5857543945312
4457,MER-RH-SH-TCC-TCWV-UW-VW-MSLP-SST,630.7112426757812
4901,MER-MSSHF-SH-t2m-TCC-TCWV-tp-VW-MSLP-Z500,630.7900390625
3071,RH-SH-tp-UW-MSLP-SST-Z500,630.839599609375
6361,MSSHF-tp-UW-VW-MSLP-Z500,630.8811645507812
6380,MER-MSSHF-TCC-TCWV-tp-UW-VW-MSLP-SST-Z500,630.9244995117188
